34:51.9,Gyro: -0.91, Setpoint:0.00, Output: -22.25, linear: 0.00, LSteps: -347, RSteps: 52, RPM: 13.45
34:58.4,Gyro: 0.07, Setpoint:0.00, Output: 24.32, linear: 0.00, LSteps: -333, RSteps: 138, RPM: 10.70
34:58.4,Gyro: 0.41, Setpoint:0.00, Output: 21.52, linear: 0.00, LSteps: -331, RSteps: 139, RPM: 27.49
34:58.4,Gyro: 0.41, Setpoint:0.00, Output: 21.52, linear: 0.00, LSteps: -330, RSteps: 139, RPM: 12.31
34:58.5,Gyro: 0.60, Setpoint:0.00, Output: 19.85, linear: 0.00, LSteps: -330, RSteps: 139, RPM: 9.04
34:58.5,Gyro: 0.99, Setpoint:0.00, Output: 17.78, linear: 0.00, LSteps: -329, RSteps: 139, RPM: 9.04
34:58.5,Gyro: 0.99, Setpoint:0.00, Output: 17.78, linear: 0.00, LSteps: -329, RSteps: 139, RPM: 9.04
34:58.5,Gyro: 1.09, Setpoint:0.00, Output: 15.20, linear: 0.00, LSteps: -328, RSteps: 140, RPM: 35.86
34:58.5,Gyro: 1.23, Setpoint:0.00, Output: 13.52, linear: 0.00, LSteps: -327, RSteps: 140, RPM: 35.86
34:58.5,Gyro: 1.35, Setpoint:0.00, Output: 13.52, linear: 0.00, LSteps: -326, RSteps: 140, RPM: 6.04
34:58.5,Gyro: 1.46, Setpoint:0.00, Output: 11.11, linear: 0.00, LSteps: -326, RSteps: 140, RPM: 6.04
34:58.5,Gyro: 1.62, Setpoint:0.00, Output: 9.10, linear: 0.00, LSteps: -326, RSteps: 140, RPM: 6.04
34:58.5,Gyro: 1.62, Setpoint:0.00, Output: 9.10, linear: 0.00, LSteps: -326, RSteps: 141, RPM: 6.04
34:58.5,Gyro: 1.87, Setpoint:0.00, Output: 6.35, linear: 0.00, LSteps: -326, RSteps: 141, RPM: 6.04
34:58.6,Gyro: 1.94, Setpoint:0.00, Output: 4.86, linear: 0.00, LSteps: -325, RSteps: 141, RPM: 2.64
34:58.6,Gyro: 1.94, Setpoint:0.00, Output: 4.86, linear: 0.00, LSteps: -315, RSteps: 141, RPM: 82.62
34:58.6,Gyro: 2.08, Setpoint:0.00, Output: 3.55, linear: 0.00, LSteps: -312, RSteps: 141, RPM: 165.25
34:58.6,Gyro: 2.20, Setpoint:0.00, Output: 0.92, linear: 0.00, LSteps: -312, RSteps: 142, RPM: 165.25
34:58.6,Gyro: 2.20, Setpoint:0.00, Output: 0.92, linear: 0.00, LSteps: -312, RSteps: 142, RPM: 165.25
34:58.6,Gyro: 2.33, Setpoint:0.00, Output: -1.13, linear: 0.00, LSteps: -312, RSteps: 142, RPM: 165.25
34:58.6,Gyro: 2.61, Setpoint:0.00, Output: -4.49, linear: 0.00, LSteps: -313, RSteps: 142, RPM: 2.80
34:58.6,Gyro: 2.61, Setpoint:0.00, Output: -4.49, linear: 0.00, LSteps: -329, RSteps: 141, RPM: 165.05
34:58.6,Gyro: 2.76, Setpoint:0.00, Output: -6.97, linear: 0.00, LSteps: -331, RSteps: 141, RPM: 164.00
34:58.6,Gyro: 3.10, Setpoint:0.00, Output: -9.57, linear: 0.00, LSteps: -331, RSteps: 141, RPM: 164.00
34:58.6,Gyro: 3.10, Setpoint:0.00, Output: -9.57, linear: 0.00, LSteps: -332, RSteps: 141, RPM: 5.73
34:58.7,Gyro: 3.29, Setpoint:0.00, Output: -13.89, linear: 0.00, LSteps: -333, RSteps: 140, RPM: 8.70
34:58.7,Gyro: 3.48, Setpoint:0.00, Output: -17.02, linear: 0.00, LSteps: -333, RSteps: 140, RPM: 8.70
34:58.7,Gyro: 3.90, Setpoint:0.00, Output: -22.01, linear: 0.00, LSteps: -333, RSteps: 140, RPM: 8.70
34:58.7,Gyro: 3.90, Setpoint:0.00, Output: -22.01, linear: 0.00, LSteps: -333, RSteps: 140, RPM: 8.70
34:58.7,Gyro: 4.13, Setpoint:0.00, Output: -25.71, linear: 0.00, LSteps: -333, RSteps: 138, RPM: 8.70
34:58.7,Gyro: 4.58, Setpoint:0.00, Output: -29.41, linear: 0.00, LSteps: -333, RSteps: 138, RPM: 8.70
34:58.7,Gyro: 4.58, Setpoint:0.00, Output: -29.41, linear: 0.00, LSteps: -333, RSteps: 138, RPM: 8.70
34:58.7,Gyro: 4.82, Setpoint:0.00, Output: -35.28, linear: 0.00, LSteps: -333, RSteps: 138, RPM: 8.70
34:58.7,Gyro: 5.06, Setpoint:0.00, Output: -39.52, linear: 0.00, LSteps: -333, RSteps: 138, RPM: 8.70
34:58.7,Gyro: 5.36, Setpoint:0.00, Output: -39.52, linear: 0.00, LSteps: -334, RSteps: 137, RPM: 1.52
34:58.8,Gyro: 5.72, Setpoint:0.00, Output: -47.24, linear: 0.00, LSteps: -335, RSteps: 137, RPM: 15.41
34:58.8,Gyro: 6.08, Setpoint:0.00, Output: -52.87, linear: 0.00, LSteps: -337, RSteps: 137, RPM: 19.10
34:58.8,Gyro: 6.08, Setpoint:0.00, Output: -52.87, linear: 0.00, LSteps: -338, RSteps: 136, RPM: 16.57
34:58.8,Gyro: 6.92, Setpoint:0.00, Output: -62.48, linear: 0.00, LSteps: -339, RSteps: 134, RPM: 1897.70
34:58.8,Gyro: 7.27, Setpoint:0.00, Output: -68.54, linear: 0.00, LSteps: -342, RSteps: 133, RPM: 23.87
34:58.8,Gyro: 7.38, Setpoint:0.00, Output: -72.88, linear: 0.00, LSteps: -345, RSteps: 131, RPM: 28.48
34:58.8,Gyro: 7.33, Setpoint:0.00, Output: -72.88, linear: 0.00, LSteps: -348, RSteps: 128, RPM: 30.33
34:58.8,Gyro: 7.30, Setpoint:0.00, Output: -75.75, linear: 0.00, LSteps: -349, RSteps: 128, RPM: 32.34
34:58.8,Gyro: 7.13, Setpoint:0.00, Output: -77.79, linear: 0.00, LSteps: -354, RSteps: 124, RPM: 38.63
34:58.8,Gyro: 7.13, Setpoint:0.00, Output: -77.79, linear: 0.00, LSteps: -357, RSteps: 121, RPM: 38.87
34:58.9,Gyro: 6.53, Setpoint:0.00, Output: -76.33, linear: 0.00, LSteps: -359, RSteps: 119, RPM: 39.09
34:58.9,Gyro: 6.21, Setpoint:0.00, Output: -76.83, linear: 0.00, LSteps: -363, RSteps: 115, RPM: 41.43
34:58.9,Gyro: 6.21, Setpoint:0.00, Output: -76.83, linear: 0.00, LSteps: -367, RSteps: 110, RPM: 42.91
34:58.9,Gyro: 5.34, Setpoint:0.00, Output: -76.24, linear: 0.00, LSteps: -368, RSteps: 108, RPM: 44.60
34:58.9,Gyro: 4.88, Setpoint:0.00, Output: -71.73, linear: 0.00, LSteps: -373, RSteps: 104, RPM: 44.23
34:58.9,Gyro: 4.88, Setpoint:0.00, Output: -71.73, linear: 0.00, LSteps: -377, RSteps: 99, RPM: 44.08
34:58.9,Gyro: 4.37, Setpoint:0.00, Output: -69.93, linear: 0.00, LSteps: -383, RSteps: 95, RPM: 55.23
34:58.9,Gyro: 3.42, Setpoint:0.00, Output: -64.30, linear: 0.00, LSteps: -384, RSteps: 93, RPM: 43.61
34:58.9,Gyro: 3.42, Setpoint:0.00, Output: -64.30, linear: 0.00, LSteps: -388, RSteps: 89, RPM: 43.59
34:58.9,Gyro: 2.93, Setpoint:0.00, Output: -62.00, linear: 0.00, LSteps: -393, RSteps: 85, RPM: 42.36
34:58.9,Gyro: 1.95, Setpoint:0.00, Output: -59.35, linear: 0.00, LSteps: -394, RSteps: 83, RPM: 40.80
34:59.0,Gyro: 1.95, Setpoint:0.00, Output: -59.35, linear: 0.00, LSteps: -399, RSteps: 78, RPM: 441.89
34:59.0,Gyro: 1.53, Setpoint:0.00, Output: -53.18, linear: 0.00, LSteps: -403, RSteps: 74, RPM: 37.54
34:59.0,Gyro: 1.16, Setpoint:0.00, Output: -50.93, linear: 0.00, LSteps: -404, RSteps: 73, RPM: 36.55
34:59.0,Gyro: 0.49, Setpoint:0.00, Output: -46.08, linear: 0.00, LSteps: -408, RSteps: 69, RPM: 33.95
34:59.0,Gyro: 0.49, Setpoint:0.00, Output: -46.08, linear: 0.00, LSteps: -411, RSteps: 66, RPM: 33.22
34:59.0,Gyro: 0.18, Setpoint:0.00, Output: -43.83, linear: 0.00, LSteps: -412, RSteps: 61, RPM: 30.75
34:59.0,Gyro: -0.35, Setpoint:0.00, Output: -41.64, linear: 0.00, LSteps: -415, RSteps: 60, RPM: 29.73
34:59.0,Gyro: -0.35, Setpoint:0.00, Output: -41.64, linear: 0.00, LSteps: -418, RSteps: 57, RPM: 28.26
34:59.0,Gyro: -0.57, Setpoint:0.00, Output: -37.78, linear: 0.00, LSteps: -418, RSteps: 54, RPM: 25.43
34:59.0,Gyro: -0.76, Setpoint:0.00, Output: -35.96, linear: 0.00, LSteps: -421, RSteps: 54, RPM: 25.43
34:59.1,Gyro: -0.92, Setpoint:0.00, Output: -35.96, linear: 0.00, LSteps: -424, RSteps: 50, RPM: 24.41
34:59.1,Gyro: -1.06, Setpoint:0.00, Output: -33.20, linear: 0.00, LSteps: -424, RSteps: 48, RPM: 23.67
34:59.1,Gyro: -1.17, Setpoint:0.00, Output: -31.87, linear: 0.00, LSteps: -427, RSteps: 47, RPM: 23.48
34:59.1,Gyro: -1.10, Setpoint:0.00, Output: -31.17, linear: 0.00, LSteps: -429, RSteps: 45, RPM: 21.73
34:59.1,Gyro: -1.10, Setpoint:0.00, Output: -31.17, linear: 0.00, LSteps: -432, RSteps: 42, RPM: 62.81
34:59.1,Gyro: -1.00, Setpoint:0.00, Output: -32.13, linear: 0.00, LSteps: -433, RSteps: 40, RPM: 19.76
34:59.1,Gyro: -0.86, Setpoint:0.00, Output: -32.75, linear: 0.00, LSteps: -435, RSteps: 39, RPM: 19.18
34:59.1,Gyro: -0.71, Setpoint:0.00, Output: -32.75, linear: 0.00, LSteps: -437, RSteps: 37, RPM: 18.83
34:59.1,Gyro: -0.53, Setpoint:0.00, Output: -34.99, linear: 0.00, LSteps: -437, RSteps: 35, RPM: 19.36
34:59.1,Gyro: -0.32, Setpoint:0.00, Output: -36.45, linear: 0.00, LSteps: -440, RSteps: 35, RPM: 38.81
34:59.2,Gyro: -0.32, Setpoint:0.00, Output: -36.45, linear: 0.00, LSteps: -442, RSteps: 33, RPM: 19.89
34:59.2,Gyro: 0.20, Setpoint:0.00, Output: -40.53, linear: 0.00, LSteps: -442, RSteps: 31, RPM: 16.93
34:59.2,Gyro: 0.54, Setpoint:0.00, Output: -43.34, linear: 0.00, LSteps: -444, RSteps: 30, RPM: 16.93
34:59.2,Gyro: 0.54, Setpoint:0.00, Output: -43.34, linear: 0.00, LSteps: -446, RSteps: 28, RPM: 20.58
34:59.2,Gyro: 0.86, Setpoint:0.00, Output: -45.47, linear: 0.00, LSteps: -447, RSteps: 25, RPM: 21.16
34:59.2,Gyro: 0.94, Setpoint:0.00, Output: -47.20, linear: 0.00, LSteps: -449, RSteps: 24, RPM: 21.16
34:59.2,Gyro: 1.05, Setpoint:0.00, Output: -48.55, linear: 0.00, LSteps: -451, RSteps: 22, RPM: 22.87
34:59.2,Gyro: 1.05, Setpoint:0.00, Output: -48.55, linear: 0.00, LSteps: -454, RSteps: 20, RPM: 25.07
34:59.2,Gyro: 1.03, Setpoint:0.00, Output: -48.83, linear: 0.00, LSteps: -455, RSteps: 19, RPM: 25.90
34:59.2,Gyro: 0.98, Setpoint:0.00, Output: -48.92, linear: 0.00, LSteps: -458, RSteps: 16, RPM: 26.42
34:59.3,Gyro: 0.98, Setpoint:0.00, Output: -48.92, linear: 0.00, LSteps: -461, RSteps: 13, RPM: 26.93
34:59.3,Gyro: 0.87, Setpoint:0.00, Output: -49.11, linear: 0.00, LSteps: -462, RSteps: 12, RPM: 26.49
34:59.3,Gyro: 0.78, Setpoint:0.00, Output: -48.20, linear: 0.00, LSteps: -465, RSteps: 9, RPM: 27.49
34:59.3,Gyro: 0.78, Setpoint:0.00, Output: -48.20, linear: 0.00, LSteps: -468, RSteps: 6, RPM: 169.34
34:59.3,Gyro: 0.66, Setpoint:0.00, Output: -47.60, linear: 0.00, LSteps: -469, RSteps: 3, RPM: 28.46
34:59.3,Gyro: 0.34, Setpoint:0.00, Output: -45.36, linear: 0.00, LSteps: -472, RSteps: 2, RPM: 28.04
34:59.3,Gyro: 0.34, Setpoint:0.00, Output: -45.36, linear: 0.00, LSteps: -475, RSteps: -1, RPM: 28.37
34:59.3,Gyro: 0.17, Setpoint:0.00, Output: -44.12, linear: 0.00, LSteps: -475, RSteps: -4, RPM: 26.75
34:59.3,Gyro: -0.13, Setpoint:0.00, Output: -42.90, linear: 0.00, LSteps: -479, RSteps: -5, RPM: 27.00
34:59.3,Gyro: -0.13, Setpoint:0.00, Output: -42.90, linear: 0.00, LSteps: -482, RSteps: -8, RPM: 26.39
34:59.3,Gyro: -0.26, Setpoint:0.00, Output: -40.73, linear: 0.00, LSteps: -483, RSteps: -11, RPM: 25.18
34:59.4,Gyro: -0.40, Setpoint:0.00, Output: -39.53, linear: 0.00, LSteps: -485, RSteps: -11, RPM: 25.18
34:59.4,Gyro: -0.56, Setpoint:0.00, Output: -39.53, linear: 0.00, LSteps: -488, RSteps: -14, RPM: 23.81
34:59.4,Gyro: -0.72, Setpoint:0.00, Output: -36.73, linear: 0.00, LSteps: -488, RSteps: -17, RPM: 23.28
34:59.4,Gyro: -0.86, Setpoint:0.00, Output: -35.28, linear: 0.00, LSteps: -491, RSteps: -17, RPM: 23.54
34:59.4,Gyro: -1.09, Setpoint:0.00, Output: -33.88, linear: 0.00, LSteps: -494, RSteps: -20, RPM: 22.35
34:59.4,Gyro: -1.09, Setpoint:0.00, Output: -33.88, linear: 0.00, LSteps: -496, RSteps: -22, RPM: 21.11
34:59.4,Gyro: -1.18, Setpoint:0.00, Output: -31.78, linear: 0.00, LSteps: -496, RSteps: -24, RPM: 20.26
34:59.4,Gyro: -1.24, Setpoint:0.00, Output: -30.77, linear: 0.00, LSteps: -499, RSteps: -24, RPM: 63.51
34:59.4,Gyro: -1.28, Setpoint:0.00, Output: -30.77, linear: 0.00, LSteps: -501, RSteps: -26, RPM: 19.20
34:59.4,Gyro: -1.33, Setpoint:-0.05, Output: -29.84, linear: -0.05, LSteps: -529, RSteps: -2, RPM: 17.87
34:59.5,Gyro: -1.39, Setpoint:-0.05, Output: -28.78, linear: -0.05, LSteps: -529, RSteps: -3, RPM: 17.87
34:59.5,Gyro: -1.47, Setpoint:-0.05, Output: -27.75, linear: -0.05, LSteps: -532, RSteps: -5, RPM: 60.07
34:59.5,Gyro: -1.47, Setpoint:-0.05, Output: -27.75, linear: -0.05, LSteps: -534, RSteps: -6, RPM: 15.86
34:59.5,Gyro: -1.50, Setpoint:-0.05, Output: -26.58, linear: -0.05, LSteps: -534, RSteps: -8, RPM: 15.78
34:59.5,Gyro: -1.53, Setpoint:-0.05, Output: -25.73, linear: -0.05, LSteps: -536, RSteps: -8, RPM: 15.10
34:59.5,Gyro: -1.53, Setpoint:-0.05, Output: -25.73, linear: -0.05, LSteps: -537, RSteps: -9, RPM: 15.27
34:59.5,Gyro: -1.52, Setpoint:-0.05, Output: -25.07, linear: -0.05, LSteps: -540, RSteps: -12, RPM: 15.89
34:59.5,Gyro: -1.51, Setpoint:-0.05, Output: -24.48, linear: -0.05, LSteps: -540, RSteps: -12, RPM: 15.89
34:59.5,Gyro: -1.46, Setpoint:-0.05, Output: -24.18, linear: -0.05, LSteps: -542, RSteps: -14, RPM: 13.85
34:59.5,Gyro: -1.46, Setpoint:-0.05, Output: -24.18, linear: -0.05, LSteps: -543, RSteps: -15, RPM: 12.65
34:59.6,Gyro: -1.45, Setpoint:-0.05, Output: -23.56, linear: -0.05, LSteps: -543, RSteps: -17, RPM: 39.64
34:59.6,Gyro: -1.40, Setpoint:-0.05, Output: -23.11, linear: -0.05, LSteps: -546, RSteps: -17, RPM: 19.08
34:59.6,Gyro: -1.40, Setpoint:-0.05, Output: -23.11, linear: -0.05, LSteps: -547, RSteps: -18, RPM: 11.83
34:59.6,Gyro: -1.42, Setpoint:-0.05, Output: -22.50, linear: -0.05, LSteps: -548, RSteps: -19, RPM: 12.10
34:59.6,Gyro: -1.44, Setpoint:-0.05, Output: -21.73, linear: -0.05, LSteps: -548, RSteps: -20, RPM: 12.10
34:59.6,Gyro: -1.43, Setpoint:-0.05, Output: -21.11, linear: -0.05, LSteps: -551, RSteps: -21, RPM: 18.52
34:59.6,Gyro: -1.43, Setpoint:-0.05, Output: -21.11, linear: -0.05, LSteps: -552, RSteps: -22, RPM: 10.42
34:59.6,Gyro: -1.47, Setpoint:-0.05, Output: -20.16, linear: -0.05, LSteps: -552, RSteps: -23, RPM: 11.88
34:59.6,Gyro: -1.56, Setpoint:-0.05, Output: -19.04, linear: -0.05, LSteps: -553, RSteps: -23, RPM: 11.88
34:59.6,Gyro: -1.56, Setpoint:-0.05, Output: -19.04, linear: -0.05, LSteps: -555, RSteps: -25, RPM: 40.85
34:59.7,Gyro: -1.59, Setpoint:-0.05, Output: -17.82, linear: -0.05, LSteps: -556, RSteps: -26, RPM: 13.59
34:59.7,Gyro: -1.64, Setpoint:-0.05, Output: -17.04, linear: -0.05, LSteps: -556, RSteps: -26, RPM: 13.59
34:59.7,Gyro: -1.69, Setpoint:-0.05, Output: -15.57, linear: -0.05, LSteps: -557, RSteps: -27, RPM: 8.24
34:59.7,Gyro: -1.69, Setpoint:-0.05, Output: -15.57, linear: -0.05, LSteps: -558, RSteps: -28, RPM: 9.48
34:59.7,Gyro: -1.72, Setpoint:-0.05, Output: -14.51, linear: -0.05, LSteps: -558, RSteps: -29, RPM: 7.50
34:59.7,Gyro: -1.78, Setpoint:-0.05, Output: -13.27, linear: -0.05, LSteps: -559, RSteps: -30, RPM: 7.50
34:59.7,Gyro: -1.78, Setpoint:-0.05, Output: -13.27, linear: -0.05, LSteps: -559, RSteps: -30, RPM: 7.50
34:59.7,Gyro: -1.79, Setpoint:-0.05, Output: -12.34, linear: -0.05, LSteps: -559, RSteps: -30, RPM: 7.50
34:59.7,Gyro: -1.85, Setpoint:-0.05, Output: -11.29, linear: -0.05, LSteps: -559, RSteps: -32, RPM: 7.50
34:59.8,Gyro: -1.85, Setpoint:-0.05, Output: -11.29, linear: -0.05, LSteps: -559, RSteps: -32, RPM: 7.50
34:59.8,Gyro: -1.87, Setpoint:-0.05, Output: -10.05, linear: -0.05, LSteps: -560, RSteps: -32, RPM: 2.28
34:59.8,Gyro: -1.88, Setpoint:-0.05, Output: -9.14, linear: -0.05, LSteps: -560, RSteps: -32, RPM: 2.28
34:59.8,Gyro: -1.88, Setpoint:-0.05, Output: -8.28, linear: -0.05, LSteps: -561, RSteps: -32, RPM: 4.34
34:59.8,Gyro: -1.88, Setpoint:-0.05, Output: -8.28, linear: -0.05, LSteps: -561, RSteps: -32, RPM: 4.34
34:59.8,Gyro: -1.87, Setpoint:-0.05, Output: -7.47, linear: -0.05, LSteps: -561, RSteps: -32, RPM: 4.34
34:59.8,Gyro: -1.83, Setpoint:-0.05, Output: -6.74, linear: -0.05, LSteps: -561, RSteps: -32, RPM: 4.34
34:59.8,Gyro: -1.83, Setpoint:-0.05, Output: -6.74, linear: -0.05, LSteps: -561, RSteps: -32, RPM: 4.34
34:59.8,Gyro: -1.80, Setpoint:-0.05, Output: -6.34, linear: -0.05, LSteps: -562, RSteps: -32, RPM: 2.80
34:59.8,Gyro: -1.76, Setpoint:-0.05, Output: -5.80, linear: -0.05, LSteps: -562, RSteps: -32, RPM: 2.80
34:59.8,Gyro: -1.71, Setpoint:-0.05, Output: -5.44, linear: -0.05, LSteps: -562, RSteps: -32, RPM: 2.80
34:59.9,Gyro: -1.71, Setpoint:-0.05, Output: -5.44, linear: -0.05, LSteps: -562, RSteps: -32, RPM: 2.80
34:59.9,Gyro: -1.71, Setpoint:-0.05, Output: -4.66, linear: -0.05, LSteps: -562, RSteps: -32, RPM: 2.88
34:59.9,Gyro: -1.72, Setpoint:-0.05, Output: -3.76, linear: -0.05, LSteps: -563, RSteps: -32, RPM: 2.88
34:59.9,Gyro: -1.72, Setpoint:-0.05, Output: -3.76, linear: -0.05, LSteps: -563, RSteps: -32, RPM: 2.88
34:59.9,Gyro: -1.74, Setpoint:-0.05, Output: -2.80, linear: -0.05, LSteps: -563, RSteps: -32, RPM: 2.88
34:59.9,Gyro: -1.83, Setpoint:-0.05, Output: -1.66, linear: -0.05, LSteps: -563, RSteps: -32, RPM: 2.88
34:59.9,Gyro: -1.83, Setpoint:-0.05, Output: -1.66, linear: -0.05, LSteps: -564, RSteps: -32, RPM: 2.72
34:59.9,Gyro: -1.88, Setpoint:-0.05, Output: -0.10, linear: -0.05, LSteps: -564, RSteps: -32, RPM: 2.72
34:59.9,Gyro: -1.94, Setpoint:-0.05, Output: 1.27, linear: -0.05, LSteps: -564, RSteps: -32, RPM: 2.72
34:59.9,Gyro: -2.09, Setpoint:-0.05, Output: 3.35, linear: -0.05, LSteps: -564, RSteps: -32, RPM: 2.72
35:00.0,Gyro: -2.09, Setpoint:-0.05, Output: 3.35, linear: -0.05, LSteps: -563, RSteps: -32, RPM: 2.88
35:00.0,Gyro: -2.18, Setpoint:-0.05, Output: 5.05, linear: -0.05, LSteps: -563, RSteps: -31, RPM: 2.88
35:00.0,Gyro: -2.39, Setpoint:-0.05, Output: 6.85, linear: -0.05, LSteps: -563, RSteps: -31, RPM: 2.88
35:00.0,Gyro: -2.39, Setpoint:-0.05, Output: 6.85, linear: -0.05, LSteps: -563, RSteps: -31, RPM: 2.88
35:00.0,Gyro: -2.51, Setpoint:-0.05, Output: 9.77, linear: -0.05, LSteps: -563, RSteps: -30, RPM: 2.88
35:00.0,Gyro: -2.63, Setpoint:-0.05, Output: 11.95, linear: -0.05, LSteps: -563, RSteps: -30, RPM: 2.88
35:00.0,Gyro: -2.77, Setpoint:-0.05, Output: 11.95, linear: -0.05, LSteps: -563, RSteps: -30, RPM: 2.88
35:00.0,Gyro: -2.93, Setpoint:-0.05, Output: 15.55, linear: -0.05, LSteps: -563, RSteps: -30, RPM: 2.88
35:00.0,Gyro: -3.08, Setpoint:-0.05, Output: 18.15, linear: -0.05, LSteps: -563, RSteps: -30, RPM: 2.88
35:00.1,Gyro: -3.45, Setpoint:-0.05, Output: 20.99, linear: -0.05, LSteps: -563, RSteps: -30, RPM: 2.88
35:00.1,Gyro: -3.45, Setpoint:-0.05, Output: 20.99, linear: -0.05, LSteps: -563, RSteps: -30, RPM: 2.88
35:00.1,Gyro: -3.66, Setpoint:-0.05, Output: 25.74, linear: -0.05, LSteps: -563, RSteps: -30, RPM: 2.88
35:00.1,Gyro: -3.87, Setpoint:-0.05, Output: 29.19, linear: -0.05, LSteps: -563, RSteps: -30, RPM: 2.88
35:00.1,Gyro: -4.10, Setpoint:-0.05, Output: 29.19, linear: -0.05, LSteps: -563, RSteps: -30, RPM: 2.88
35:00.1,Gyro: -4.34, Setpoint:-0.05, Output: 34.73, linear: -0.05, LSteps: -562, RSteps: -29, RPM: 0.84
35:00.1,Gyro: -4.58, Setpoint:-0.05, Output: 38.67, linear: -0.05, LSteps: -562, RSteps: -29, RPM: 0.84
35:00.1,Gyro: -5.13, Setpoint:-0.05, Output: 42.90, linear: -0.05, LSteps: -562, RSteps: -28, RPM: 0.84
35:00.1,Gyro: -5.13, Setpoint:-0.05, Output: 42.90, linear: -0.05, LSteps: -562, RSteps: -27, RPM: 0.84
35:00.1,Gyro: -5.41, Setpoint:-0.05, Output: 49.82, linear: -0.05, LSteps: -562, RSteps: -24, RPM: 12.48
35:00.1,Gyro: -5.60, Setpoint:-0.05, Output: 53.86, linear: -0.05, LSteps: -560, RSteps: -24, RPM: 12.48
35:00.2,Gyro: -5.74, Setpoint:-0.05, Output: 53.86, linear: -0.05, LSteps: -558, RSteps: -22, RPM: 18.89
35:00.2,Gyro: -5.75, Setpoint:-0.05, Output: 57.66, linear: -0.05, LSteps: -556, RSteps: -19, RPM: 21.98
35:00.2,Gyro: -5.67, Setpoint:-0.05, Output: 59.75, linear: -0.05, LSteps: -555, RSteps: -19, RPM: 23.35
35:00.2,Gyro: -5.38, Setpoint:-0.05, Output: 61.52, linear: -0.05, LSteps: -552, RSteps: -15, RPM: 26.03
35:00.2,Gyro: -5.38, Setpoint:-0.05, Output: 61.52, linear: -0.05, LSteps: -550, RSteps: -13, RPM: 28.86
35:00.2,Gyro: -5.12, Setpoint:-0.05, Output: 60.51, linear: -0.05, LSteps: -549, RSteps: -9, RPM: 30.54
35:00.2,Gyro: -4.81, Setpoint:-0.05, Output: 60.45, linear: -0.05, LSteps: -546, RSteps: -8, RPM: 31.22
35:00.2,Gyro: -4.50, Setpoint:-0.05, Output: 60.45, linear: -0.05, LSteps: -541, RSteps: -4, RPM: 33.99
35:00.2,Gyro: -4.16, Setpoint:-0.05, Output: 57.39, linear: -0.05, LSteps: -538, RSteps: 0, RPM: 34.34
35:00.2,Gyro: -3.76, Setpoint:-0.05, Output: 56.17, linear: -0.05, LSteps: -537, RSteps: 0, RPM: 34.47
35:00.3,Gyro: -2.98, Setpoint:-0.05, Output: 54.75, linear: -0.05, LSteps: -532, RSteps: 4, RPM: 73.43
35:00.3,Gyro: -2.98, Setpoint:-0.05, Output: 54.75, linear: -0.05, LSteps: -529, RSteps: 7, RPM: 34.27
35:00.3,Gyro: -2.57, Setpoint:-0.05, Output: 49.85, linear: -0.05, LSteps: -528, RSteps: 11, RPM: 33.69
35:00.3,Gyro: -1.78, Setpoint:-0.05, Output: 47.75, linear: -0.05, LSteps: -524, RSteps: 12, RPM: 32.46
35:00.3,Gyro: -1.78, Setpoint:-0.05, Output: 47.75, linear: -0.05, LSteps: -521, RSteps: 15, RPM: 31.98
35:00.3,Gyro: -1.42, Setpoint:-0.05, Output: 42.78, linear: -0.05, LSteps: -520, RSteps: 18, RPM: 40.07
35:00.3,Gyro: -1.08, Setpoint:-0.05, Output: 40.65, linear: -0.05, LSteps: -516, RSteps: 18, RPM: 29.28
35:00.3,Gyro: -0.47, Setpoint:-0.05, Output: 38.53, linear: -0.05, LSteps: -513, RSteps: 22, RPM: 28.16
35:00.3,Gyro: -0.47, Setpoint:-0.05, Output: 38.53, linear: -0.05, LSteps: -510, RSteps: 24, RPM: 26.42
35:00.3,Gyro: -0.22, Setpoint:-0.05, Output: 34.54, linear: -0.05, LSteps: -510, RSteps: 27, RPM: 81.78
35:00.4,Gyro: 0.20, Setpoint:-0.05, Output: 32.83, linear: -0.05, LSteps: -506, RSteps: 27, RPM: 32.73
35:00.4,Gyro: 0.20, Setpoint:-0.05, Output: 32.83, linear: -0.05, LSteps: -504, RSteps: 29, RPM: 21.77
35:00.4,Gyro: 0.38, Setpoint:-0.05, Output: 29.76, linear: -0.05, LSteps: -503, RSteps: 32, RPM: 21.22
35:00.4,Gyro: 0.52, Setpoint:-0.05, Output: 28.39, linear: -0.05, LSteps: -501, RSteps: 32, RPM: 20.28
35:00.4,Gyro: 0.74, Setpoint:-0.05, Output: 27.15, linear: -0.05, LSteps: -499, RSteps: 34, RPM: 18.26
35:00.4,Gyro: 0.74, Setpoint:-0.05, Output: 27.15, linear: -0.05, LSteps: -497, RSteps: 36, RPM: 17.14
35:00.4,Gyro: 0.82, Setpoint:-0.05, Output: 25.44, linear: -0.05, LSteps: -497, RSteps: 37, RPM: 16.93
35:00.4,Gyro: 0.87, Setpoint:-0.05, Output: 24.63, linear: -0.05, LSteps: -495, RSteps: 38, RPM: 15.31
35:00.4,Gyro: 0.87, Setpoint:-0.05, Output: 24.63, linear: -0.05, LSteps: -494, RSteps: 39, RPM: 15.94
35:00.4,Gyro: 0.85, Setpoint:-0.05, Output: 24.31, linear: -0.05, LSteps: -494, RSteps: 41, RPM: 15.23
